Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;06;18;14;00;24.15;42.00;0.00;0.00;0.00;0.00;11.46;313.73
2018;06;18;15;00;24.62;40.00;0.00;0.00;0.00;0.00;11.21;317.60
2018;06;18;16;00;24.78;41.00;0.00;0.00;0.00;0.00;10.74;320.44
2018;06;18;17;00;24.77;43.00;0.00;0.00;0.00;0.00;10.59;324.69
2018;06;18;18;00;24.31;47.00;0.00;0.00;0.00;0.00;10.79;334.29
2018;06;18;19;00;23.61;49.00;0.00;0.00;0.00;0.00;9.83;336.25
2018;06;18;20;00;22.78;53.00;0.00;0.00;0.00;0.00;8.71;330.26
2018;06;18;21;00;21.47;60.00;0.00;0.00;0.00;0.00;9.83;331.56
2018;06;18;22;00;19.85;67.00;0.00;0.00;0.00;0.00;8.91;345.96
2018;06;18;23;00;18.60;73.00;0.00;0.00;0.00;0.00;6.70;306.25
2018;06;19;00;00;17.96;77.00;0.00;0.00;0.00;0.00;6.88;276.01
2018;06;19;01;00;17.39;78.00;0.00;0.00;0.00;0.00;6.49;266.82
2018;06;19;02;00;17.03;79.00;0.00;0.00;0.00;0.00;5.59;255.07
2018;06;19;03;00;16.64;81.00;0.00;0.00;0.00;0.00;4.10;254.74
2018;06;19;04;00;15.98;84.00;0.00;0.00;0.00;0.00;2.52;270.00
2018;06;19;05;00;15.39;87.00;0.00;0.00;0.00;0.00;2.10;300.96
2018;06;19;06;00;15.74;84.00;0.00;0.00;0.00;0.00;1.48;345.96
2018;06;19;07;00;16.80;79.00;0.00;0.00;0.00;0.00;0.36;360.00
2018;06;19;08;00;18.46;74.00;0.00;0.00;0.00;0.00;2.52;360.00
2018;06;19;09;00;20.52;68.00;0.00;0.00;0.00;0.00;5.77;3.58
2018;06;19;10;00;22.22;62.00;0.00;0.00;0.00;0.00;6.49;3.18
2018;06;19;11;00;23.50;57.00;0.00;0.00;0.00;0.00;8.65;2.39
2018;06;19;12;00;24.61;53.00;0.00;0.00;0.00;0.00;10.50;5.91
2018;06;19;13;00;25.93;47.00;0.00;0.00;0.00;0.00;8.28;360.00
2018;06;19;14;00;26.66;44.00;0.00;0.00;0.00;0.00;9.00;360.00
2018;06;19;15;00;27.18;44.00;0.00;0.00;0.00;0.00;9.42;6.58
2018;06;19;16;00;27.40;45.00;0.00;0.00;0.00;0.00;9.11;18.43
2018;06;19;17;00;27.39;46.00;0.00;0.00;0.00;0.00;9.18;25.56
2018;06;19;18;00;27.17;46.00;0.00;0.00;0.00;0.00;9.45;17.74
2018;06;19;19;00;26.48;50.00;0.00;0.00;0.00;0.00;9.53;10.89
2018;06;19;20;00;25.27;58.00;0.00;0.00;0.00;0.00;9.18;11.31
2018;06;19;21;00;23.07;69.00;0.00;0.00;0.00;0.00;8.77;19.18
2018;06;19;22;00;21.35;74.00;0.00;0.00;0.00;0.00;5.90;52.43
2018;06;19;23;00;19.74;79.00;0.00;0.00;0.00;0.00;5.01;68.96
2018;06;20;00;00;18.70;81.00;0.00;0.00;0.00;0.00;3.60;90.00
2018;06;20;01;00;18.22;84.00;0.00;0.00;0.00;0.00;3.22;116.57
2018;06;20;02;00;17.79;86.00;0.00;0.00;0.00;0.00;1.84;101.31
2018;06;20;03;00;17.46;86.00;0.00;0.00;0.00;0.00;0.80;116.57
2018;06;20;04;00;17.23;86.00;0.00;0.00;0.00;0.00;1.30;123.69
2018;06;20;05;00;17.11;87.00;0.00;0.00;0.00;0.00;1.08;180.00
2018;06;20;06;00;17.74;84.00;0.00;0.00;0.00;0.00;1.80;233.13
2018;06;20;07;00;18.97;78.00;0.00;0.00;0.00;0.00;1.84;258.69
2018;06;20;08;00;20.53;72.00;0.00;0.00;0.00;0.00;1.08;360.00
2018;06;20;09;00;22.39;67.00;0.00;0.00;0.00;0.00;3.40;32.01
2018;06;20;10;00;24.77;63.00;0.00;0.00;0.00;0.00;5.86;47.49
2018;06;20;11;00;26.62;55.00;0.00;0.00;0.00;0.00;6.11;45.00
2018;06;20;12;00;27.80;50.00;0.00;0.00;0.00;0.00;5.99;32.74
2018;06;20;13;00;28.37;52.00;0.00;0.00;0.00;0.00;6.16;6.71
2018;06;20;14;00;29.18;48.00;0.00;0.00;0.00;0.00;4.90;17.10
2018;06;20;15;00;29.67;45.00;0.00;0.00;0.00;0.00;3.60;36.87
2018;06;20;16;00;29.81;44.00;0.00;0.00;0.00;0.00;3.05;45.00
2018;06;20;17;00;29.87;42.00;0.00;0.00;0.00;0.00;2.81;39.81
2018;06;20;18;00;29.53;42.00;0.00;0.00;0.00;0.00;2.10;59.04
2018;06;20;19;00;28.96;43.00;0.00;0.00;0.00;0.00;1.44;90.00
2018;06;20;20;00;28.11;47.00;0.00;0.00;0.00;0.00;1.30;146.31
2018;06;20;21;00;27.12;52.00;0.00;0.00;0.00;0.00;2.16;180.00
2018;06;20;22;00;25.54;60.00;0.00;0.00;0.00;0.00;3.67;191.31
2018;06;20;23;00;23.70;67.00;0.00;0.00;0.00;0.00;4.90;197.10
2018;06;21;00;00;22.54;70.00;0.00;0.00;0.00;0.00;4.02;206.57
2018;06;21;01;00;21.77;72.00;0.00;0.00;0.00;0.00;4.07;225.00
2018;06;21;02;00;21.40;70.00;0.00;0.00;0.00;0.00;5.12;230.71
2018;06;21;03;00;20.55;68.00;0.00;0.00;0.00;0.00;6.37;227.29
2018;06;21;04;00;19.92;70.00;0.00;0.00;0.00;0.00;5.62;219.81
2018;06;21;05;00;19.86;74.00;0.00;0.00;0.00;0.00;4.20;210.96
2018;06;21;06;00;20.71;74.00;0.00;0.00;0.00;0.00;2.04;225.00
2018;06;21;07;00;21.37;75.00;0.00;0.00;0.00;0.00;2.88;270.00
2018;06;21;08;00;23.43;70.00;0.00;0.00;0.00;0.00;6.49;303.69
2018;06;21;09;00;25.12;61.00;0.00;0.00;0.00;0.00;9.09;303.69
2018;06;21;10;00;26.17;51.00;0.00;0.00;0.00;0.00;9.36;292.62
2018;06;21;11;00;27.43;46.00;0.00;0.00;0.00;0.00;13.01;284.42
2018;06;21;12;00;27.99;43.00;0.00;0.00;0.00;0.00;19.83;285.80
2018;06;21;13;00;28.31;37.00;0.00;0.00;0.00;0.00;18.79;306.43
2018;06;21;14;00;28.37;39.00;0.00;0.00;0.00;0.00;17.06;315.86
2018;06;21;15;00;27.20;43.00;0.00;0.00;0.00;0.00;22.10;353.45
2018;06;21;16;00;25.74;48.00;0.00;0.00;0.00;0.00;22.35;357.23
2018;06;21;17;00;24.20;53.00;0.00;0.00;0.00;0.00;24.61;354.12
2018;06;21;18;00;23.20;55.00;0.00;0.00;0.00;0.00;25.56;360.00
2018;06;21;19;00;22.17;58.00;0.00;0.00;0.00;0.00;23.83;355.67
2018;06;21;20;00;20.23;59.00;0.00;0.00;0.00;0.00;23.44;356.48
2018;06;21;21;00;18.58;51.00;0.00;0.00;0.00;0.00;24.97;5.79
2018;06;21;22;00;16.88;49.00;0.00;0.00;0.00;0.00;22.37;356.31
2018;06;21;23;00;15.24;50.00;0.00;0.00;0.00;0.00;18.45;354.40
2018;06;22;00;00;13.49;55.00;0.00;0.00;0.00;0.00;12.62;356.73
2018;06;22;01;00;12.13;62.00;0.00;0.00;0.00;0.00;8.67;4.76
2018;06;22;02;00;11.09;66.00;0.00;0.00;0.00;0.00;6.88;6.01
2018;06;22;03;00;9.95;70.00;0.00;0.00;0.00;0.00;4.90;17.10
2018;06;22;04;00;9.14;72.00;0.00;0.00;0.00;0.00;2.62;15.95
2018;06;22;05;00;8.43;74.00;0.00;0.00;0.00;0.00;1.08;360.00
2018;06;22;06;00;9.14;70.00;0.00;0.00;0.00;0.00;2.16;270.00
2018;06;22;07;00;10.71;65.00;0.00;0.00;0.00;0.00;5.00;300.26
2018;06;22;08;00;12.51;59.00;0.00;0.00;0.00;0.00;8.56;337.75
2018;06;22;09;00;14.32;49.00;0.00;0.00;0.00;0.00;12.85;348.69
2018;06;22;10;00;15.61;42.00;0.00;0.00;0.00;0.00;14.69;348.69
2018;06;22;11;00;16.85;38.00;0.00;0.00;0.00;0.00;15.11;347.62
2018;06;22;12;00;17.99;36.00;0.00;0.00;0.00;0.00;16.10;349.70
2018;06;22;13;00;18.32;41.00;0.00;0.00;0.00;0.00;20.91;357.04
2018;06;22;14;00;18.98;41.00;0.00;0.00;0.00;0.00;21.25;358.06
2018;06;22;15;00;19.30;39.00;0.00;0.00;0.00;0.00;20.88;360.00
2018;06;22;16;00;19.41;38.00;0.00;0.00;0.00;0.00;19.44;360.00
2018;06;22;17;00;19.39;38.00;0.00;0.00;0.00;0.00;18.72;1.10
2018;06;22;18;00;18.90;40.00;0.00;0.00;0.00;0.00;20.63;6.01
2018;06;22;19;00;17.91;46.00;0.00;0.00;0.00;0.00;18.79;16.70
2018;06;22;20;00;16.60;54.00;0.00;0.00;0.00;0.00;15.50;30.74
2018;06;22;21;00;15.96;56.00;0.00;0.00;0.00;0.00;10.23;39.29
2018;06;22;22;00;15.55;57.00;0.00;0.00;0.00;0.00;8.59;56.98
2018;06;22;23;00;14.89;57.00;0.00;0.00;0.00;0.00;8.71;82.87
2018;06;23;00;00;14.27;57.00;0.00;0.00;0.00;0.00;9.00;90.00
2018;06;23;01;00;12.93;62.00;0.00;0.00;0.00;0.00;7.95;95.19
2018;06;23;02;00;11.89;66.00;0.00;0.00;0.00;0.00;6.99;101.89
2018;06;23;03;00;11.15;69.00;0.00;0.00;0.00;0.00;5.40;90.00
2018;06;23;04;00;10.39;72.00;0.00;0.00;0.00;0.00;3.96;90.00
2018;06;23;05;00;9.82;75.00;0.00;0.00;0.00;0.00;1.08;90.00
2018;06;23;06;00;10.66;72.00;0.00;0.00;0.00;0.00;1.02;315.00
2018;06;23;07;00;11.88;68.00;0.00;0.00;0.00;0.00;3.32;310.60
2018;06;23;08;00;13.61;63.00;0.00;0.00;0.00;0.00;4.38;350.54
2018;06;23;09;00;15.37;57.00;0.00;0.00;0.00;0.00;7.21;2.86
2018;06;23;10;00;16.08;54.00;0.00;0.00;0.00;0.00;8.67;4.76
2018;06;23;11;00;17.32;48.00;0.00;0.00;0.00;0.00;9.39;4.40
2018;06;23;12;00;18.45;44.00;0.00;0.00;0.00;0.00;11.52;360.00
2018;06;23;13;00;20.44;41.00;0.00;0.00;0.00;0.00;15.14;2.73
2018;06;23;14;00;20.99;41.00;0.00;0.00;0.00;0.00;17.64;360.00
2018;06;23;15;00;21.20;41.00;0.00;0.00;0.00;0.00;19.81;2.08
2018;06;23;16;00;21.16;41.00;0.00;0.00;0.00;0.00;20.91;2.96
2018;06;23;17;00;20.87;42.00;0.00;0.00;0.00;0.00;21.67;4.76
2018;06;23;18;00;20.37;44.00;0.00;0.00;0.00;0.00;20.32;7.13
2018;06;23;19;00;19.60;47.00;0.00;0.00;0.00;0.00;17.70;4.67
2018;06;23;20;00;18.36;52.00;0.00;0.00;0.00;0.00;14.40;1.43
2018;06;23;21;00;16.66;59.00;0.00;0.00;0.00;0.00;11.89;1.74
2018;06;23;22;00;15.14;65.00;0.00;0.00;0.00;0.00;9.00;360.00
2018;06;23;23;00;14.71;67.00;0.00;0.00;0.00;0.00;5.45;352.41
2018;06;24;00;00;14.42;69.00;0.00;0.00;0.00;0.00;3.22;333.43
2018;06;24;01;00;14.21;69.00;0.00;0.00;0.00;0.00;3.42;288.43
2018;06;24;02;00;14.10;69.00;0.00;0.00;0.00;0.00;3.60;270.00
2018;06;24;03;00;13.54;70.00;0.00;0.00;0.00;0.00;3.67;281.31
2018;06;24;04;00;13.50;71.00;0.00;0.00;0.00;0.00;1.48;255.96
2018;06;24;05;00;12.49;75.00;0.00;0.00;0.00;0.00;2.55;351.87
2018;06;24;06;00;12.99;72.00;0.00;0.00;0.00;0.00;1.30;303.69
2018;06;24;07;00;14.45;68.00;0.00;0.00;0.00;0.00;0.51;315.00
2018;06;24;08;00;16.23;60.00;0.00;0.00;0.00;0.00;1.80;36.87
2018;06;24;09;00;17.57;54.00;0.00;0.00;0.00;0.00;2.88;360.00
2018;06;24;10;00;18.73;50.00;0.00;0.00;0.00;0.00;2.55;8.13
2018;06;24;11;00;19.98;46.00;0.00;0.00;0.00;0.00;3.42;18.43
2018;06;24;12;00;21.18;43.00;0.00;0.00;0.00;0.00;5.01;21.04
2018;06;24;13;00;21.74;43.00;0.00;0.00;0.00;0.00;13.85;351.03
2018;06;24;14;00;22.54;41.00;0.00;0.00;0.00;0.00;15.14;357.27
2018;06;24;15;00;22.89;41.00;0.00;0.00;0.00;0.00;15.84;1.30
2018;06;24;16;00;22.92;42.00;0.00;0.00;0.00;0.00;15.84;1.30
2018;06;24;17;00;22.49;43.00;0.00;0.00;0.00;0.00;16.24;12.80
2018;06;24;18;00;22.48;43.00;0.00;0.00;0.00;0.00;13.78;19.86
2018;06;24;19;00;21.93;46.00;0.00;0.00;0.00;0.00;10.70;19.65
2018;06;24;20;00;21.05;50.00;0.00;0.00;0.00;0.00;9.26;13.50
2018;06;24;21;00;19.43;56.00;0.00;0.00;0.00;0.00;10.45;1.97
2018;06;24;22;00;17.84;56.00;0.00;0.00;0.00;0.00;9.72;360.00
2018;06;24;23;00;16.88;59.00;0.00;0.00;0.00;0.00;7.59;354.56
2018;06;25;00;00;15.97;64.00;0.00;0.00;0.00;0.00;3.32;310.60
2018;06;25;01;00;15.32;68.00;0.00;0.00;0.00;0.00;2.52;270.00
2018;06;25;02;00;14.78;71.00;0.00;0.00;0.00;0.00;4.02;259.70
2018;06;25;03;00;14.16;75.00;0.00;0.00;0.00;0.00;4.74;261.25
2018;06;25;04;00;13.39;78.00;0.00;0.00;0.00;0.00;5.41;273.81
2018;06;25;05;00;12.57;81.00;0.00;0.00;0.00;0.00;5.40;270.00
2018;06;25;06;00;13.07;79.00;0.00;0.00;0.00;0.00;6.49;266.82
2018;06;25;07;00;14.56;73.00;0.00;0.00;0.00;0.00;6.79;302.01
2018;06;25;08;00;16.56;68.00;0.00;0.00;0.00;0.00;7.75;338.20
2018;06;25;09;00;17.97;63.00;0.00;0.00;0.00;0.00;10.14;353.88
2018;06;25;10;00;19.58;58.00;0.00;0.00;0.00;0.00;12.32;353.29
2018;06;25;11;00;20.87;54.00;0.00;0.00;0.00;0.00;13.44;7.70
2018;06;25;12;00;21.60;51.00;0.00;0.00;0.00;0.00;13.10;37.18
2018;06;25;13;00;21.80;50.00;0.00;0.00;0.00;0.00;9.26;76.50
2018;06;25;14;00;22.29;49.00;0.00;0.00;0.00;0.00;10.25;71.57
2018;06;25;15;00;22.63;47.00;0.00;0.00;0.00;0.00;9.02;61.39
2018;06;25;16;00;22.86;45.00;0.00;0.00;0.00;0.00;8.79;55.01
2018;06;25;17;00;22.77;45.00;0.00;0.00;0.00;0.00;9.22;51.34
2018;06;25;18;00;22.50;46.00;0.00;0.00;0.00;0.00;8.65;45.00
2018;06;25;19;00;22.04;47.00;0.00;0.00;0.00;0.00;6.99;34.51
2018;06;25;20;00;21.43;50.00;0.00;0.00;0.00;0.00;4.80;12.99
2018;06;25;21;00;20.94;52.00;0.00;0.00;0.00;0.00;3.32;40.60
2018;06;25;22;00;20.65;53.00;0.00;0.00;0.00;0.00;5.01;111.04
2018;06;25;23;00;19.59;57.00;0.00;0.00;0.00;0.00;7.28;98.53
2018;06;26;00;00;18.13;62.00;0.00;0.00;0.00;0.00;7.34;101.31
2018;06;26;01;00;16.34;66.00;0.00;0.00;0.00;0.00;7.09;113.96
2018;06;26;02;00;15.59;68.00;0.00;0.00;0.00;0.00;5.01;111.04
2018;06;26;03;00;14.89;71.00;0.00;0.00;0.00;0.00;4.10;105.26
2018;06;26;04;00;14.03;73.00;0.00;0.00;0.00;0.00;2.97;104.04
2018;06;26;05;00;13.50;74.00;0.00;0.00;0.00;0.00;2.90;97.13
2018;06;26;06;00;14.13;73.00;0.00;0.00;0.00;0.00;3.60;90.00
2018;06;26;07;00;15.81;68.00;0.00;0.00;0.00;0.00;2.55;98.13
2018;06;26;08;00;18.03;62.00;0.00;0.00;0.00;0.00;3.32;49.40
2018;06;26;09;00;20.01;55.00;0.00;0.00;0.00;0.00;4.90;53.97
2018;06;26;10;00;21.17;52.00;0.00;0.00;0.00;0.00;4.55;18.43
2018;06;26;11;00;22.23;49.00;0.00;0.00;0.00;0.00;3.60;360.00
2018;06;26;12;00;23.29;46.00;0.00;0.00;0.00;0.00;5.51;348.69
2018;06;26;13;00;24.46;48.00;0.00;0.00;0.00;0.00;8.31;17.65
2018;06;26;14;00;25.14;46.00;0.00;0.00;0.00;0.00;11.27;26.57
2018;06;26;15;00;25.55;45.00;0.00;0.00;0.00;0.00;12.40;25.82
2018;06;26;16;00;25.62;46.00;0.00;0.00;0.00;0.00;12.40;25.82
2018;06;26;17;00;25.53;46.00;0.00;0.00;0.00;0.00;13.04;27.98
2018;06;26;18;00;25.21;46.00;0.00;0.00;0.00;0.00;12.59;30.96
2018;06;26;19;00;24.63;48.00;0.00;0.00;0.00;0.00;10.51;38.05
2018;06;26;20;00;24.02;50.00;0.00;0.00;0.00;0.00;7.64;45.00
2018;06;26;21;00;23.30;55.00;0.00;0.00;0.00;0.00;8.05;79.70
2018;06;26;22;00;22.11;59.00;0.00;0.00;0.00;0.00;11.16;90.00
2018;06;26;23;00;19.51;67.00;0.00;0.00;0.00;0.00;10.45;91.97
2018;06;27;00;00;18.33;72.00;0.00;0.00;0.00;0.00;7.21;92.86
2018;06;27;01;00;17.55;75.00;0.00;0.00;0.00;0.00;6.73;105.52
2018;06;27;02;00;16.62;75.00;0.00;0.00;0.00;0.00;7.73;117.76
2018;06;27;03;00;15.38;77.00;0.00;0.00;0.00;0.00;7.09;113.96
2018;06;27;04;00;14.33;79.00;0.00;0.00;0.00;0.00;4.68;112.62
2018;06;27;05;00;13.36;83.00;0.00;0.00;0.00;0.00;1.84;101.31
2018;06;27;06;00;14.10;80.00;0.00;0.00;0.00;0.00;1.08;360.00
2018;06;27;07;00;15.56;76.00;0.00;0.00;0.00;0.00;2.74;336.80
2018;06;27;08;00;17.31;72.00;0.00;0.00;0.00;0.00;3.98;354.81
2018;06;27;09;00;19.83;66.00;0.00;0.00;0.00;0.00;5.09;45.00
2018;06;27;10;00;22.57;53.00;0.00;0.00;0.00;0.00;8.31;72.35
2018;06;27;11;00;24.05;44.00;0.00;0.00;0.00;0.00;10.31;77.91
2018;06;27;12;00;25.00;41.00;0.00;0.00;0.00;0.00;11.90;86.53
2018;06;27;13;00;25.54;41.00;0.00;0.00;0.00;0.00;13.34;93.09
2018;06;27;14;00;24.87;43.00;0.00;0.00;0.00;0.00;12.37;98.37
2018;06;27;15;00;24.98;44.00;0.00;0.00;0.00;0.00;10.45;88.03
2018;06;27;16;00;25.46;40.00;0.00;0.00;0.00;0.00;14.06;76.68
2018;06;27;17;00;25.35;39.00;0.00;0.00;0.00;0.00;20.01;81.72
2018;06;27;18;00;24.57;42.00;0.00;0.00;0.00;0.00;19.80;90.00
2018;06;27;19;00;23.55;46.00;0.00;0.00;0.00;0.00;15.27;98.13
2018;06;27;20;00;22.15;50.00;0.00;0.00;0.00;0.00;14.49;104.38
2018;06;27;21;00;20.30;55.00;0.00;0.00;0.00;0.00;15.72;110.10
2018;06;27;22;00;18.36;61.00;0.00;0.00;0.00;0.00;15.73;105.95
2018;06;27;23;00;16.81;66.00;0.00;0.00;0.00;0.00;13.78;109.86
2018;06;28;00;00;15.72;69.00;0.00;0.00;0.00;0.00;14.00;107.97
2018;06;28;01;00;14.62;72.00;0.00;0.00;0.00;0.00;11.44;102.72
2018;06;28;02;00;13.60;75.00;0.00;0.00;0.00;0.00;4.74;81.25
2018;06;28;03;00;12.39;81.00;0.00;0.00;0.00;0.00;3.10;324.46
2018;06;28;04;00;11.65;85.00;0.00;0.00;0.00;0.00;4.02;280.30
2018;06;28;05;00;11.29;85.00;0.00;0.00;0.00;0.00;4.32;270.00
2018;06;28;06;00;11.47;84.00;0.00;0.00;0.00;0.00;4.83;296.57
2018;06;28;07;00;12.56;80.00;0.00;0.00;0.00;0.00;3.71;330.95
2018;06;28;08;00;15.42;70.00;0.00;0.00;0.00;0.00;4.84;48.01
2018;06;28;09;00;20.19;56.00;0.00;0.00;0.00;0.00;11.84;70.46
2018;06;28;10;00;22.59;48.00;0.00;0.00;0.00;0.00;19.91;77.47
2018;06;28;11;00;23.98;44.00;0.00;0.00;0.00;0.00;21.41;70.35
2018;06;28;12;00;24.54;43.00;0.00;0.00;0.00;0.00;22.13;68.03
2018;06;28;13;00;25.14;41.00;0.00;0.00;0.00;0.00;28.24;78.98
2018;06;28;14;00;25.43;41.00;0.00;0.00;0.00;0.00;28.90;76.31
2018;06;28;15;00;25.45;42.00;0.00;0.00;0.00;0.00;27.66;71.80
2018;06;28;16;00;25.10;43.00;0.10;0.00;0.00;0.00;26.87;72.05
2018;06;28;17;00;24.66;44.00;0.00;0.00;0.00;0.00;24.72;77.38
2018;06;28;18;00;24.20;47.00;0.00;0.00;0.00;0.00;23.80;86.53
2018;06;28;19;00;23.29;50.00;0.00;0.00;0.00;0.00;19.16;84.61
2018;06;28;20;00;22.25;53.00;0.00;0.00;0.00;0.00;14.51;82.87
2018;06;28;21;00;20.87;60.00;0.00;0.00;0.00;0.00;12.68;83.48
2018;06;28;22;00;19.27;66.00;0.00;0.00;0.00;0.00;10.44;90.00
2018;06;28;23;00;18.52;70.00;0.00;0.00;0.00;0.00;5.50;121.61
2018;06;29;00;00;18.15;72.00;0.00;0.00;0.00;0.00;0.72;180.00
2018;06;29;01;00;17.88;74.00;0.00;0.00;0.00;0.00;1.30;303.69
2018;06;29;02;00;17.65;75.00;0.00;0.00;0.00;0.00;2.04;315.00
2018;06;29;03;00;17.28;76.00;0.00;0.00;0.00;0.00;1.48;345.96
2018;06;29;04;00;16.54;81.00;0.00;0.00;0.00;0.00;1.48;345.96
2018;06;29;05;00;15.65;86.00;0.00;0.00;0.00;0.00;3.60;323.13
2018;06;29;06;00;16.06;83.00;0.00;0.00;0.00;0.00;3.10;324.46
2018;06;29;07;00;17.29;77.00;0.00;0.00;0.00;0.00;3.76;16.70
2018;06;29;08;00;20.10;70.00;0.00;0.00;0.00;0.00;9.98;64.36
2018;06;29;09;00;22.70;60.00;0.00;0.00;0.00;0.00;16.52;69.59
2018;06;29;10;00;23.71;58.00;0.00;0.00;0.00;0.00;17.73;77.09
2018;06;29;11;00;24.92;53.00;0.00;0.00;0.00;0.00;18.71;78.91
2018;06;29;12;00;25.96;50.00;0.00;0.00;0.00;0.00;19.49;78.27
2018;06;29;13;00;26.40;48.00;0.00;0.00;0.00;0.00;20.93;86.05
2018;06;29;14;00;27.11;46.00;0.00;0.00;0.00;0.00;21.60;90.00
2018;06;29;15;00;27.35;46.00;0.00;0.00;0.00;0.00;21.24;90.00
2018;06;29;16;00;27.47;46.00;0.00;0.10;0.00;0.00;19.13;85.68
2018;06;29;17;00;26.86;47.00;0.10;0.10;0.00;0.00;17.31;86.42
2018;06;29;18;00;26.70;48.00;0.10;0.10;0.00;0.00;16.20;88.73
2018;06;29;19;00;26.05;51.00;0.00;0.00;0.00;0.00;14.06;92.94
2018;06;29;20;00;25.07;56.00;0.00;0.00;0.00;0.00;11.62;106.19
2018;06;29;21;00;23.49;63.00;0.00;0.00;0.00;0.00;11.04;109.03
2018;06;29;22;00;21.97;69.00;0.00;0.00;0.00;0.00;10.50;112.17
2018;06;29;23;00;20.64;73.00;0.00;0.00;0.00;0.00;9.69;111.80
2018;06;30;00;00;19.33;78.00;0.00;0.00;0.00;0.00;8.05;116.57
2018;06;30;01;00;18.48;81.00;0.00;0.00;0.00;0.00;6.64;130.60
2018;06;30;02;00;17.88;82.00;0.00;0.00;0.00;0.00;5.86;132.51
2018;06;30;03;00;17.28;83.00;0.00;0.00;0.00;0.00;4.39;124.99
2018;06;30;04;00;16.76;84.00;0.00;0.00;0.00;0.00;3.60;126.87
2018;06;30;05;00;16.54;85.00;0.00;0.00;0.00;0.00;3.05;135.00
2018;06;30;06;00;17.37;81.00;0.00;0.00;0.00;0.00;1.61;116.57
2018;06;30;07;00;19.02;76.00;0.00;0.00;0.00;0.00;2.19;99.46
2018;06;30;08;00;21.07;71.00;0.00;0.00;0.00;0.00;4.32;90.00
2018;06;30;09;00;23.24;66.00;0.00;0.00;0.00;0.00;5.82;68.20
2018;06;30;10;00;25.18;61.00;0.00;0.00;0.00;0.00;7.90;59.93
2018;06;30;11;00;26.66;53.00;0.00;0.00;0.00;0.00;8.23;66.80
2018;06;30;12;00;27.80;48.00;0.00;0.00;0.00;0.00;7.97;71.57
2018;06;30;13;00;29.07;43.00;0.00;0.00;0.00;0.00;10.04;75.47
2018;06;30;14;00;29.68;40.00;0.00;0.00;0.00;0.00;9.83;81.57
2018;06;30;15;00;29.89;40.00;0.00;0.00;0.00;0.00;10.45;88.03
2018;06;30;16;00;29.87;40.00;0.00;0.00;0.00;0.00;12.24;90.00
2018;06;30;17;00;29.59;40.00;0.00;0.00;0.00;0.00;13.68;90.00
2018;06;30;18;00;29.10;42.00;0.00;0.00;0.00;0.00;15.16;94.09
2018;06;30;19;00;28.30;45.00;0.00;0.00;0.00;0.00;14.15;97.31
2018;06;30;20;00;27.04;50.00;0.00;0.00;0.00;0.00;13.49;99.21
2018;06;30;21;00;25.36;57.00;0.00;0.00;0.00;0.00;12.92;102.87
2018;06;30;22;00;23.46;65.00;0.00;0.00;0.00;0.00;11.50;110.14
2018;06;30;23;00;21.92;70.00;0.00;0.00;0.00;0.00;11.44;118.18
2018;07;01;00;00;21.23;70.00;0.00;0.00;0.00;0.00;14.37;112.07
2018;07;01;01;00;20.37;68.00;0.00;0.00;0.00;0.00;16.98;111.12
2018;07;01;02;00;19.21;61.00;0.00;0.00;0.00;0.00;17.40;114.44
2018;07;01;03;00;18.13;53.00;0.00;0.00;0.00;0.00;16.43;118.81
2018;07;01;04;00;16.98;54.00;0.00;0.00;0.00;0.00;13.68;125.36
2018;07;01;05;00;16.28;59.00;0.00;0.00;0.00;0.00;11.25;129.81
2018;07;01;06;00;16.99;62.00;0.00;0.00;0.00;0.00;9.59;124.29
2018;07;01;07;00;18.49;61.00;0.00;0.00;0.00;0.00;10.37;110.32
2018;07;01;08;00;19.94;60.00;0.00;0.00;0.00;0.00;11.44;102.72
2018;07;01;09;00;21.95;57.00;0.00;0.00;0.00;0.00;9.73;92.12
2018;07;01;10;00;23.92;54.00;0.00;0.00;0.00;0.00;8.77;70.82
2018;07;01;11;00;25.66;49.00;0.00;0.00;0.00;0.00;9.79;72.90
2018;07;01;12;00;27.02;43.00;0.00;0.00;0.00;0.00;13.32;90.00
2018;07;01;13;00;28.64;48.00;0.00;0.00;0.00;0.00;6.19;54.46
2018;07;01;14;00;29.40;46.00;0.00;0.00;0.00;0.00;6.83;71.57
2018;07;01;15;00;29.84;44.00;0.00;0.00;0.00;0.00;9.00;90.00
2018;07;01;16;00;29.93;42.00;0.00;0.00;0.00;0.00;12.92;102.87
2018;07;01;17;00;29.30;44.00;0.00;0.00;0.00;0.00;18.90;107.74
2018;07;01;18;00;28.21;45.00;0.00;0.00;0.00;0.00;22.33;110.77
2018;07;01;19;00;26.92;46.00;0.00;0.00;0.00;0.00;22.33;110.77
2018;07;01;20;00;25.19;50.00;0.00;0.00;0.00;0.00;20.72;107.18
2018;07;01;21;00;23.20;52.00;0.00;0.00;0.00;0.00;21.29;108.74
2018;07;01;22;00;21.66;51.00;0.00;0.00;0.00;0.00;23.45;107.88
